article_key,english_source,spanish_source,guide_stub,english_url,spanish_url,english_http_2026_09_25,spanish_http_2026_09_25,publication,english_original_sha256,spanish_original_sha256
getting-started/go-live-checklist.md,_i18n/en/getting-started/go-live-checklist.md,_i18n/es/getting-started/go-live-checklist.md,_getting-started/go-live-checklist.md,https://help.hellotext.com/go-live-checklist,https://help.hellotext.com/es/checklist-antes-de-enviar,200,200,published_original,dd6defbe5d4ad4fe352293ba8b20095418c07f61a647731b900770d624640450,12a3dc37899c50baffaa53d8e0861f3b9915e973018917aeaeb93ade39fbfd2f
getting-started/how-hellotext-works.md,_i18n/en/getting-started/how-hellotext-works.md,_i18n/es/getting-started/how-hellotext-works.md,_getting-started/how-hellotext-works.md,https://help.hellotext.com/how-hellotext-works,https://help.hellotext.com/es/como-funciona-hellotext,200,200,published_original,58e3f667107aafa305b23e4c87ce71aa2868567f9251cc90bc3fd7540ce0a838,9fadb719280692315a26ab277ceb22c8e7e8b1669270ee4e5479804fae219c0c
getting-started/implementation-paths.md,_i18n/en/getting-started/implementation-paths.md,_i18n/es/getting-started/implementation-paths.md,_getting-started/implementation-paths.md,https://help.hellotext.com/implementation-paths,https://help.hellotext.com/es/caminos-de-implementacion,200,200,published_original,9af082bd76e9e3a26b6e2406e436b0a82379d4bba557612800149d2e94a19c41,e0e6f1f6bb789e1d85a14153bb1a681647f697cfc11f41568ec9e9b62406b626
getting-started/launch-checklist.md,_i18n/en/getting-started/launch-checklist.md,_i18n/es/getting-started/launch-checklist.md,_getting-started/launch-checklist.md,https://help.hellotext.com/launch-checklist,https://help.hellotext.com/es/checklist-lanzamiento,200,200,published_original,89875eba8327455b5289c9b77dc392a88912efb27a16c86c24f42067b373bfba,4061c2a7ba849ba4c95742b2c0f2095ad2fdced255f9adad2a0dbc197fcf689d
getting-started/measure-success-first-7-days.md,_i18n/en/getting-started/measure-success-first-7-days.md,_i18n/es/getting-started/measure-success-first-7-days.md,_getting-started/measure-success-first-7-days.md,https://help.hellotext.com/measure-success-first-7-days,https://help.hellotext.com/es/mide-exito-primeros-7-dias,200,200,published_original,5fa8efa50a171ff117c6f22829c151cb52abbd72df2290ea0136c2fa7a6d3953,3b4c82765c717c831ba9c854342dedca4727f976abc56d01da21e0724af5ca69
getting-started/setting-up-your-business.md,_i18n/en/getting-started/setting-up-your-business.md,_i18n/es/getting-started/setting-up-your-business.md,_getting-started/setting-up-your-business.md,https://help.hellotext.com/setting-up-your-business,https://help.hellotext.com/es/comenzando-con-tu-negocio,200,200,published_original,7814d303868aaef8b202ff031904d55b9d1f1add4af7ddbc478b644c2621326f,f0e12c5488c0afd6567538cfeabe8a2b1388c701be889258ef044a959f452491
getting-started/tips-and-best-practices.md,_i18n/en/getting-started/tips-and-best-practices.md,_i18n/es/getting-started/tips-and-best-practices.md,_getting-started/tips-and-best-practices.md,https://help.hellotext.com/tips-and-best-practices,https://help.hellotext.com/es/consejos-y-mejores-practicas,200,200,published_original,e05616104d83df60f226f6709c35a8c39b5943655d2ef8ecbac0ec6351fa60e6,624a1bd6c0c4ec9431bea69d8e18866221c03988acd9b568bbf824e44d959c25
getting-started/what-is-hellotext.md,_i18n/en/getting-started/what-is-hellotext.md,_i18n/es/getting-started/what-is-hellotext.md,_getting-started/what-is-hellotext.md,https://help.hellotext.com/what-is-hellotext,https://help.hellotext.com/es/que-es-hellotext,200,200,published_original,e80e5e12002a1375a0d20fa3a721ddcde398084186aed6a18eb89b1c24e435dd,3edbbcb78256d4942dbc4c89a0f212ecf7426bafefb7f03a9f750011e1129ba9
integrations/connect-catalog-to-whatsapp.md,_i18n/en/integrations/connect-catalog-to-whatsapp.md,_i18n/es/integrations/connect-catalog-to-whatsapp.md,_integrations/connect-catalog-to-whatsapp.md,https://help.hellotext.com/connect-catalog-to-whatsapp,https://help.hellotext.com/es/conecta-catalogo-whatsapp,200,200,published_original,4fbee4c5d67c787560605f739f48806ebf6cfb2505ca55989a8cfa5489f04e09,56c8826225a508546d811bf6e7d43196fb548c5385dfbe423eedd7d5fd710f7d
integrations/connect-facebook-messenger.md,_i18n/en/integrations/connect-facebook-messenger.md,_i18n/es/integrations/connect-facebook-messenger.md,_integrations/connect-facebook-messenger.md,https://help.hellotext.com/connect-facebook-messenger,https://help.hellotext.com/es/conecta-facebook-messenger,200,200,published_original,7ce013b2f7b723cd8f181516a0d95a1e9cf564ec34dc82493472e92fb88e6f27,61f341efe2afce09caea671ebc3fdbff8d6a1c086bcf5ff48bc2730f284b7464
integrations/connect-fenicio.md,_i18n/en/integrations/connect-fenicio.md,_i18n/es/integrations/connect-fenicio.md,_integrations/connect-fenicio.md,https://help.hellotext.com/connect-fenicio,https://help.hellotext.com/es/conecta-fenicio,200,200,published_original,b74013204172fbc81b5e2b27f28aa52277d6d9877111fa7df536340339100ad5,5e14cc6bb9cde170dfa653781da5bd316cc043134da510a3ffffe0203b787a24
integrations/connect-instagram-dm.md,_i18n/en/integrations/connect-instagram-dm.md,_i18n/es/integrations/connect-instagram-dm.md,_integrations/connect-instagram-dm.md,https://help.hellotext.com/connect-instagram-dm,https://help.hellotext.com/es/conecta-instagram-dm,200,200,published_original,ede99edfb0954573e1c01ec9496101a7a5edd518a2bcc943314f7e14f432f313,dcef074cac2b561d65d5950a2cb2c2345237d1aeabaca0eff6f3b0a951809c9f
integrations/connect-mercado-libre.md,_i18n/en/integrations/connect-mercado-libre.md,_i18n/es/integrations/connect-mercado-libre.md,_integrations/connect-mercado-libre.md,https://help.hellotext.com/connect-mercado-libre,https://help.hellotext.com/es/conecta-mercado-libre,200,200,published_original,db7733021510bf7c7c0a031d06d003377977b5f4459f36cba5e948c6ec2b19af,26e093a0387f4dae13a696385bf9be9cb391af4710925d0f4429085872ba82dd
integrations/connect-shopify.md,_i18n/en/integrations/connect-shopify.md,_i18n/es/integrations/connect-shopify.md,_integrations/connect-shopify.md,https://help.hellotext.com/connect-shopify,https://help.hellotext.com/es/conecta-shopify,200,200,published_original,6eb2f1407fe4d7eb1c64b8bcc4dbd0ea542d1b01308fbda7a6ef49987fe61590,9c86fbb80177a5d7e7c5ac48eec7dec1898ee5723c6f3c9cb383f48d2de31916
integrations/connect-vtex.md,_i18n/en/integrations/connect-vtex.md,_i18n/es/integrations/connect-vtex.md,_integrations/connect-vtex.md,https://help.hellotext.com/connect-vtex,https://help.hellotext.com/es/conecta-vtex,200,200,published_original,da198f2c29a9a25cb7e70e9108bdfb1853f7a11055a32c5e40b2851a53602d71,cbb3dc7c70ef110566fb774c034ff9905582ac7f0c018c39e75022cd6135cd0f
integrations/connect-whatsapp.md,_i18n/en/integrations/connect-whatsapp.md,_i18n/es/integrations/connect-whatsapp.md,_integrations/connect-whatsapp.md,https://help.hellotext.com/connect-whatsapp,https://help.hellotext.com/es/conecta-whatsapp,200,200,published_original,5ad5739c12871ad2596f1350e5d2817c164cd23de3376a7639362073d12007dc,4ac6190455ae66cff4dac4b8a7c2f8068a0a75578166fe87a73c944a163bf4ae
integrations/connect-wix.md,_i18n/en/integrations/connect-wix.md,_i18n/es/integrations/connect-wix.md,_integrations/connect-wix.md,https://help.hellotext.com/connect-wix,https://help.hellotext.com/es/conecta-wix,200,200,published_original,bd91bc7269d00094d5078d32072f1e1df9b4b6cfb9048205118996a5d7ad6456,29574e966057b05d57d061b98c612eac5653adb4d7babeb67bd69b2eaff07f07
integrations/connect-woo.md,_i18n/en/integrations/connect-woo.md,_i18n/es/integrations/connect-woo.md,_integrations/connect-woo.md,https://help.hellotext.com/connect-woo,https://help.hellotext.com/es/conecta-woo,200,200,published_original,3f87dba69f9a1dbf0abf8d0e09d302cf647766a9b2b5c1fd4f698ee531085a60,34c3ab844c91056c55dae4dad6d7b9cc451307b595609718dd60cdaac1bbe9c7
integrations/custom-domain-for-short-links.md,_i18n/en/integrations/custom-domain-for-short-links.md,_i18n/es/integrations/custom-domain-for-short-links.md,_integrations/custom-domain-for-short-links.md,https://help.hellotext.com/setting-up-custom-shortlink-domain,https://help.hellotext.com/es/configurando-dominio-para-enlaces-cortos,200,200,published_original,41c79cf2a2c1a5d14e3ef3c2d3c179abae777153467e935046e08c6954806816,6e1ee7d6edb90a181b9738fc11363c8b96bfe2565a75dd6b983b8bc5fa4193c4
integrations/product-catalog-sync.md,_i18n/en/integrations/product-catalog-sync.md,_i18n/es/integrations/product-catalog-sync.md,_integrations/product-catalog-sync.md,https://help.hellotext.com/product-catalog-synchronization,https://help.hellotext.com/es/sincronizacion-catalogo-productos,200,200,published_original,b3bc030134044b16e01e509ca1fcd58584cf88f614818b07f4a8a88cf6ce07d8,fe1423e1853e9425d3a098c2dfd33944e6b93c2d168c7b40def0c2550c560152
integrations/set-up-email-sending.md,_i18n/en/integrations/set-up-email-sending.md,_i18n/es/integrations/set-up-email-sending.md,_integrations/set-up-email-sending.md,https://help.hellotext.com/set-up-email-sending,https://help.hellotext.com/es/configura-envio-correos,200,200,published_original,0b0b1c75a3bb553f874f18c01f5089f23b220fa8ec9fd9ef5bacb359d77b1804,33b2dc66c93a77294d194abb79617b1376381c95717b6e0cd8bebab5f5250694
integrations/setup-overview.md,_i18n/en/integrations/setup-overview.md,_i18n/es/integrations/setup-overview.md,_integrations/setup-overview.md,https://help.hellotext.com/setup-overview,https://help.hellotext.com/es/resumen-configuracion,200,200,published_original,9f2de4b0113d6a0634e1ebf2adf5133c8c824329e63d6e5313758e450903b39c,f2394661644fa91c2cd182671530b4f0fe658c0e2b81c0c01bb5e35702e5a4c5
integrations/setup-push-notifications.md,_i18n/en/integrations/setup-push-notifications.md,_i18n/es/integrations/setup-push-notifications.md,_integrations/setup-push-notifications.md,https://help.hellotext.com/setup-push-notifications,https://help.hellotext.com/es/configurar-notificaciones-push,200,200,published_original,40580720f0ad60d75d957f90d547d1047905ac53aba1df74d7d334a68335cb37,745980dfe335e3034275b4810ae1d912ae3728890b8c9b6584014c4220cb7116
integrations/transferring-ownership.md,_i18n/en/integrations/transferring-ownership.md,_i18n/es/integrations/transferring-ownership.md,_integrations/transferring-ownership.md,https://help.hellotext.com/transferring-ownership,https://help.hellotext.com/es/transfiriendo-el-negocio,200,200,published_original,9b4180aaea2645207351dfdeba221d01e0a11906212901ec63e4fd51b58923f3,332b1e8169cdc1c9fb639e0892efaa4d722a648ecfa78a5b082784162db42996
integrations/verify-data-and-signals.md,_i18n/en/integrations/verify-data-and-signals.md,_i18n/es/integrations/verify-data-and-signals.md,_integrations/verify-data-and-signals.md,https://help.hellotext.com/verify-data-and-signals,https://help.hellotext.com/es/verifica-datos-y-senales,200,200,published_original,2933c6f16d28a5a4fb530a022120c2977a8ddfe78351cfb4e24ddf20411b2658,50c5ae6a11fb987ebeb2360e2d8498d9212c19d12cacb847238e9d3873c2cbfd
journeys/abandoned-cart-route-vs-ai-playbook.md,_i18n/en/journeys/abandoned-cart-route-vs-ai-playbook.md,_i18n/es/journeys/abandoned-cart-route-vs-ai-playbook.md,_journeys/abandoned-cart-route-vs-ai-playbook.md,https://help.hellotext.com/abandoned-cart-route-vs-ai-playbook,https://help.hellotext.com/es/carrito-abandonado-ruta-vs-mision-ia,200,200,published_original,d3409687efc91bd02937ef3b081df7850599cccf6c49db4af4350d5345b4a4a1,68f3c464484c830e90c576e83e43b5322effb8d78c3a08a9679bffaacdb10642
journeys/ai-cart-saver-playbook.md,_i18n/en/journeys/ai-cart-saver-playbook.md,_i18n/es/journeys/ai-cart-saver-playbook.md,_journeys/ai-cart-saver-playbook.md,https://help.hellotext.com/ai-cart-saver-playbook,https://help.hellotext.com/es/recuperador-carritos-ia,200,200,published_original,6595f1db9f6bc0dc3266f48d9279800f5129714ba169f9210ef142f360ede607,33799879d012f5a07aae9a75dd02b701c2d5c52d08fca4645c85035ca68fddfe
journeys/anniversary-surprise-playbook.md,_i18n/en/journeys/anniversary-surprise-playbook.md,_i18n/es/journeys/anniversary-surprise-playbook.md,_journeys/anniversary-surprise-playbook.md,https://help.hellotext.com/anniversary-surprise-playbook,https://help.hellotext.com/es/sorpresa-de-aniversario,200,200,published_original,b53057aaf25ac92309a7e61785640dccb70251822c75858458802a1986def84e,3eb53fb2e341bcfc8d15b468a9808bb9f35deefe62d851c4ac0288a7491e8447
journeys/back-in-stock-pounce.md,_i18n/en/journeys/back-in-stock-pounce.md,_i18n/es/journeys/back-in-stock-pounce.md,_journeys/back-in-stock-pounce.md,https://help.hellotext.com/back-in-stock-pounce,https://help.hellotext.com/es/vuelta-a-stock,200,200,published_original,1919212de7c7aacbc82e68cd6fbba0ce1fe22988ddbc65350266bbb33363dd1e,839df66f8b4eb498a5b14879d98121dae75f856d8b49d5353df72df2219cb7c6
journeys/birthday-bash-playbook.md,_i18n/en/journeys/birthday-bash-playbook.md,_i18n/es/journeys/birthday-bash-playbook.md,_journeys/birthday-bash-playbook.md,https://help.hellotext.com/birthday-bash-playbook,https://help.hellotext.com/es/celebra-cumpleanos,200,200,published_original,f29a1b59588512919c1ff42a688dc58a8f0dc429ac5f4df051f2375a47881d0b,784c50877928401870673ee4f624d832f1d8fe623400c00148cd692ee2f2ce35
journeys/browse-recovery-playbook.md,_i18n/en/journeys/browse-recovery-playbook.md,_i18n/es/journeys/browse-recovery-playbook.md,_journeys/browse-recovery-playbook.md,https://help.hellotext.com/browse-recovery-playbook,https://help.hellotext.com/es/recuperacion-navegacion,200,200,published_original,40b33c63eeb5fb5bc9b083398c79b7d89e60f3f18a4d017ddae028c588127eb1,4fc1141043ebfb6f2c555fbbbd1e23d74f5d7718157d34db7824addd261cf3a7
journeys/cart-saver-route.md,_i18n/en/journeys/cart-saver-route.md,_i18n/es/journeys/cart-saver-route.md,_journeys/cart-saver-route.md,https://help.hellotext.com/cart-saver-route,https://help.hellotext.com/es/ruta-recuperador-carritos,200,200,published_original,94676a9482b9f7cbad7a363ead9f9ece33e624ed3f24dd892c1f53664afda699,0ccc206991c4d7258962e3efe98888ba0614d9c69bcaed278e7377ccd20f7eeb
journeys/choose-your-first-playbook.md,_i18n/en/journeys/choose-your-first-playbook.md,_i18n/es/journeys/choose-your-first-playbook.md,_journeys/choose-your-first-playbook.md,https://help.hellotext.com/choose-your-first-playbook,https://help.hellotext.com/es/elige-tu-primera-mision,200,200,published_original,8c3c3c907dd16488f28e76a6844616ae5feb75ac92f0d8d16b7a41fc1511d063,044fb87c6b66ea202f6a36d94ab3323381499be83a241a96333cdc8f265020e8
journeys/complete-the-look-playbook.md,_i18n/en/journeys/complete-the-look-playbook.md,_i18n/es/journeys/complete-the-look-playbook.md,_journeys/complete-the-look-playbook.md,https://help.hellotext.com/complete-the-look-playbook,https://help.hellotext.com/es/completa-el-look,200,200,published_original,19310167dfeac5bb270ef55ab3b6bd47ce83bf994629c6b65a7a5d90ba63dad6,e5260fb1eede47a989a1c4fb95410246fbdabc836e21097a30fbb434bd29f7c5
journeys/cross-sell-driver-playbook.md,_i18n/en/journeys/cross-sell-driver-playbook.md,_i18n/es/journeys/cross-sell-driver-playbook.md,_journeys/cross-sell-driver-playbook.md,https://help.hellotext.com/cross-sell-driver-playbook,https://help.hellotext.com/es/impulsor-ventas-cruzadas,200,200,published_original,ea5827c6af680d610b25e8358f26be0cbdaf82dcbbc86bdbf076f1398ae7560a,bde82f7fe26ef555cb6684fe29fd064eda3ad38df74832f4584d0bd998194d52
journeys/csat-pulse-playbook.md,_i18n/en/journeys/csat-pulse-playbook.md,_i18n/es/journeys/csat-pulse-playbook.md,_journeys/csat-pulse-playbook.md,https://help.hellotext.com/csat-pulse-playbook,https://help.hellotext.com/es/pulso-csat,200,200,published_original,f2fc65dff35c16e5904075223b8eacca29ecc1382779de899b562884d9c13916,b6dbbb814570423e6b5ae88006064c101421f81d15b205a0d5fe36e6c15c5e8b
journeys/custom-agent-playbook.md,_i18n/en/journeys/custom-agent-playbook.md,_i18n/es/journeys/custom-agent-playbook.md,_journeys/custom-agent-playbook.md,https://help.hellotext.com/custom-agent-playbook,https://help.hellotext.com/es/agente-personalizado,200,200,published_original,2b561e4e421f57db68e500543a19063c8ef9f4457fa0649803a33b9da2baed44,7741af7ae28fc34557100be3e19197a80e9e59b39f370e4b0fcc1533072bf6c6
journeys/custom-journey.md,_i18n/en/journeys/custom-journey.md,_i18n/es/journeys/custom-journey.md,_journeys/custom-journey.md,https://help.hellotext.com/custom-journey,https://help.hellotext.com/es/ruta-personalizada,200,200,published_original,72c01bbec890ab367f88f6f369cd82f0b93ebb0d91d51d0f835ffdb608f8f436,a6a4fc285453ebba937703adf02168e58937c6447c0f60bac0cf4cd3fdf96f2a
journeys/dormant-revival-playbook.md,_i18n/en/journeys/dormant-revival-playbook.md,_i18n/es/journeys/dormant-revival-playbook.md,_journeys/dormant-revival-playbook.md,https://help.hellotext.com/dormant-revival-playbook,https://help.hellotext.com/es/reactivacion-inactivos,200,200,published_original,315b3db48dd08c9bfbf885ae9d9be1000b8f84887c5edf62351711361cfc9278,96ebff668986b7c2d56342c9ffd581417a5d5abac50113de0ba5c3416c43aafc
journeys/first-purchase-driver-playbook.md,_i18n/en/journeys/first-purchase-driver-playbook.md,_i18n/es/journeys/first-purchase-driver-playbook.md,_journeys/first-purchase-driver-playbook.md,https://help.hellotext.com/first-purchase-driver-playbook,https://help.hellotext.com/es/impulsor-primera-compra,200,200,published_original,319e35f01a28c73fe0f6e96326cc897aeab2cb347cd53fe90ccd450f1ab751f0,bf5a48578fdbf71544ee9fba5a67ec7680c84ae74ed20b9cc83b62e0a29cdd62
journeys/getting-started-with-journeys.md,_i18n/en/journeys/getting-started-with-journeys.md,_i18n/es/journeys/getting-started-with-journeys.md,_journeys/getting-started-with-journeys.md,https://help.hellotext.com/getting-started-with-journeys,https://help.hellotext.com/es/primeros-pasos-con-rutas,200,200,published_original,88235e2d1a4d831504674a53e21a2fc856b35627077c07a606e5b0098b673aa8,0a8f1c8151e2574bbdbaf4ffcf938547568c82774ce20b9f52d4f5c3b7d591b1
journeys/how-hellotext-decides-whether-a-playbook-can-send.md,_i18n/en/journeys/how-hellotext-decides-whether-a-playbook-can-send.md,_i18n/es/journeys/how-hellotext-decides-whether-a-playbook-can-send.md,_journeys/how-hellotext-decides-whether-a-playbook-can-send.md,https://help.hellotext.com/how-hellotext-decides-whether-a-playbook-can-send,https://help.hellotext.com/es/como-decide-hellotext-si-una-mision-puede-enviar,200,200,published_original,60dbc7144dcb38d0bedba80baecae1cca87746592cfdeae8179266ecc18a3f90,fe652edd8cb3ef1f817a5ec6a93cacb06d94cee6cab5a3f51554f7881524e1bf
journeys/how-to-customize-a-playbook-safely.md,_i18n/en/journeys/how-to-customize-a-playbook-safely.md,_i18n/es/journeys/how-to-customize-a-playbook-safely.md,_journeys/how-to-customize-a-playbook-safely.md,https://help.hellotext.com/how-to-customize-a-playbook-safely,https://help.hellotext.com/es/como-personalizar-una-mision,200,200,published_original,3f42062f3ecd5d4598d7deada38a8022768ef88c006038f3276ad4c4493edf99,a209fac5003bbb51d18fd825ffe5138b37a4f931e19ff0b7c8d1f660a0235b41
journeys/how-to-enable-a-playbook.md,_i18n/en/journeys/how-to-enable-a-playbook.md,_i18n/es/journeys/how-to-enable-a-playbook.md,_journeys/how-to-enable-a-playbook.md,https://help.hellotext.com/how-to-enable-a-playbook,https://help.hellotext.com/es/como-habilitar-una-mision,200,200,published_original,b3fc73fb1b5b9a2cb2730f2ad3046a43834200695fb075a9296dba7ed95e1af5,1860289c90cb55482e3147d8eca7c91e8251ced05f92fa108daa332640e78ce0
journeys/how-to-write-a-great-prompt.md,_i18n/en/journeys/how-to-write-a-great-prompt.md,_i18n/es/journeys/how-to-write-a-great-prompt.md,_journeys/how-to-write-a-great-prompt.md,https://help.hellotext.com/how-to-write-a-great-prompt,https://help.hellotext.com/es/como-escribir-un-gran-prompt,200,200,published_original,39db2f1ed84623edc39a424a1815d0ac19561ad0d542d92eb7b2f8e9ddb1c1f2,84fc1de531d5754903cd041c4e28142b653edd8b1fb0f927c370b2690b49c561
journeys/instant-answers-playbook.md,_i18n/en/journeys/instant-answers-playbook.md,_i18n/es/journeys/instant-answers-playbook.md,_journeys/instant-answers-playbook.md,https://help.hellotext.com/instant-answers-playbook,https://help.hellotext.com/es/respuestas-instantaneas,200,200,published_original,3ea57aa9af972a15c7f4940fd561a8fff6f87e13a21932c1594e3787cacefba4,370d5333636c2a007fdcd6c7f1b6eb2e6433ae3a1c7d89a0cb149fa4a1ebc820
journeys/nps-pulse-playbook.md,_i18n/en/journeys/nps-pulse-playbook.md,_i18n/es/journeys/nps-pulse-playbook.md,_journeys/nps-pulse-playbook.md,https://help.hellotext.com/nps-pulse-playbook,https://help.hellotext.com/es/pulso-nps,200,200,published_original,9185b34f7edfa3247760ebad9635b6c6b4eb4ecb7c85a0a77c27dab144b4209e,b91f12cc08fb0db187c2033ca6e1667e6e74e9fd0e6708deff11f05dbecd1536
journeys/order-cancellation-assistant-playbook.md,_i18n/en/journeys/order-cancellation-assistant-playbook.md,_i18n/es/journeys/order-cancellation-assistant-playbook.md,_journeys/order-cancellation-assistant-playbook.md,https://help.hellotext.com/order-cancellation-assistant-playbook,https://help.hellotext.com/es/asistente-cancelacion-pedidos,200,200,published_original,8d625a2fa7079a76fb9c6d785a88df2c1ca0ea3e39da1ac2f79c680296453c41,37d4496e4f46a6ad6a3a8063ff1c38d25d1588af3f3183886eda15765de5be34
journeys/order-update-playbook.md,_i18n/en/journeys/order-update-playbook.md,_i18n/es/journeys/order-update-playbook.md,_journeys/order-update-playbook.md,https://help.hellotext.com/order-update-playbook,https://help.hellotext.com/es/seguimiento-de-pedidos,200,200,published_original,9dee32fe4a625e54990d0073c80a2255f5726b4373ddb22348ac5747c40795e1,c7a8a08b40e31e3d5300c5441553b9d6e24245a669d03f8a223dbc2ed6808304
journeys/playbook-library-by-mission.md,_i18n/en/journeys/playbook-library-by-mission.md,_i18n/es/journeys/playbook-library-by-mission.md,_journeys/playbook-library-by-mission.md,https://help.hellotext.com/playbook-library-by-mission,https://help.hellotext.com/es/biblioteca-misiones-por-objetivo,200,200,published_original,421ec8cd54a2dcbef01934422f30c12b163f616b34cf63eb04493a6fe4b1f8b7,cc141adbe325e52904a28af98c55ae2fb64e8a49d50056a1c3d3a4f9ae08841c
journeys/playbooks-overview.md,_i18n/en/journeys/playbooks-overview.md,_i18n/es/journeys/playbooks-overview.md,_journeys/playbooks-overview.md,https://help.hellotext.com/playbooks-automation-overview,https://help.hellotext.com/es/resumen-misiones-automatizacion,200,200,published_original,c374a87cf8aa8618a3f32caa7d4e1001dcc37b107d51aedaba0bb082ad2c2713,440bf9a2bf2a6bd593dfa6813ffe8e88d11f50b58d183947565c8fc569753c9d
journeys/price-drop-pouncer.md,_i18n/en/journeys/price-drop-pouncer.md,_i18n/es/journeys/price-drop-pouncer.md,_journeys/price-drop-pouncer.md,https://help.hellotext.com/price-drop-pouncer,https://help.hellotext.com/es/alerta-baja-precio,200,200,published_original,d7ff9ec684cffe2f4a2066d033eaf648e496eac97a92b0381214a1ba6a9de30e,792349937d8f493d4716f0871405fbaa2352fd5de8812844bcaddd23cc9382e2
journeys/replenishment-driver-playbook.md,_i18n/en/journeys/replenishment-driver-playbook.md,_i18n/es/journeys/replenishment-driver-playbook.md,_journeys/replenishment-driver-playbook.md,https://help.hellotext.com/replenishment-driver-playbook,https://help.hellotext.com/es/impulsor-recompra,200,200,published_original,b6ed9720df308f30338dda86d07e2e4fb58a93ec6cc2277e1eb5eebbf76d417c,c9e5c2c76d7b7fea1f0f494f0b0edf96454181e38868e60473e3adaf1238ccf9
journeys/return-and-exchange-helper-playbook.md,_i18n/en/journeys/return-and-exchange-helper-playbook.md,_i18n/es/journeys/return-and-exchange-helper-playbook.md,_journeys/return-and-exchange-helper-playbook.md,https://help.hellotext.com/return-and-exchange-helper-playbook,https://help.hellotext.com/es/asistente-cambios-devoluciones,200,200,published_original,662e16291a2eb9b997e39886c04a7d5ff3092a401bdd29c1a2bfa8e1c0c6a9e0,da951dd4fc68dd8596b10fc35a0300431ea0390e04e1c89c084c2494d915b4bd
journeys/review-builder-playbook.md,_i18n/en/journeys/review-builder-playbook.md,_i18n/es/journeys/review-builder-playbook.md,_journeys/review-builder-playbook.md,https://help.hellotext.com/review-builder-playbook,https://help.hellotext.com/es/generador-resenas,200,200,published_original,77798d4425d14a74729c569c4bb2c8f83b9da469a64a17bfe15a5485969c532d,acce812825291501fa40dce91da2ef2416c9d626f4962865f224cb9d4113f440
journeys/smart-recommender-playbook.md,_i18n/en/journeys/smart-recommender-playbook.md,_i18n/es/journeys/smart-recommender-playbook.md,_journeys/smart-recommender-playbook.md,https://help.hellotext.com/smart-recommender-playbook,https://help.hellotext.com/es/recomendador-inteligente,200,200,published_original,590139a5330e69d2b83585bcd723adea646ecb28298da17001a4ca282d28c603,bcc55ef8a8807d20a651bde2389587ac7103ccb2c0dc2cbb276a03de7b4c47f3
journeys/soft-reactivation-playbook.md,_i18n/en/journeys/soft-reactivation-playbook.md,_i18n/es/journeys/soft-reactivation-playbook.md,_journeys/soft-reactivation-playbook.md,https://help.hellotext.com/soft-reactivation-playbook,https://help.hellotext.com/es/reactivacion-suave,200,200,published_original,b201770f19254103c6ef6342ae9733ce3d5f54626253b6d393dca3ecb23caa95,29c163a85669e7e638cc0a8f94855cfae485c4aaca0be8d6bf3882c51f2236cb
journeys/sunset-saver-playbook.md,_i18n/en/journeys/sunset-saver-playbook.md,_i18n/es/journeys/sunset-saver-playbook.md,_journeys/sunset-saver-playbook.md,https://help.hellotext.com/sunset-saver-playbook,https://help.hellotext.com/es/ultimo-intento,200,200,published_original,4dca3d9e84ddc1c85c5e8f232282e81955ca6850ebbd52084ead19b4ee675ce5,1699c2dece4b0a7aa74eb448b913117a1d00fc4610566a4c4311c9524cdc9024
journeys/troubleshoot-a-playbook-that-did-not-trigger-or-send.md,_i18n/en/journeys/troubleshoot-a-playbook-that-did-not-trigger-or-send.md,_i18n/es/journeys/troubleshoot-a-playbook-that-did-not-trigger-or-send.md,_journeys/troubleshoot-a-playbook-that-did-not-trigger-or-send.md,https://help.hellotext.com/troubleshoot-a-playbook-that-did-not-trigger-or-send,https://help.hellotext.com/es/soluciona-una-mision-que-no-se-disparo-o-no-envio,200,200,published_original,1f7b99ddb4539f636049f836e3b53d27e761386ff0d7bc4cadc7f7edd6838758,29ac9869c095120f5443b551eeb9e28bf9d4fbfa77f78b6997d7d2c9f4c4e9ea
journeys/what-are-signals.md,_i18n/en/journeys/what-are-signals.md,_i18n/es/journeys/what-are-signals.md,_journeys/what-are-signals.md,https://help.hellotext.com/what-are-signals,https://help.hellotext.com/es/que-son-las-senales,200,200,published_original,257aeaa255d74ea86fd0ce0c00be102f77a86aa9613f0fe9abe91cc9371dc080,4a36763fa89215c853f63a3dd6f3722ec0a1d11bce5e42c146b0ad9a1f562d82
numbers/email-channel-fundamentals.md,_i18n/en/numbers/email-channel-fundamentals.md,_i18n/es/numbers/email-channel-fundamentals.md,_numbers/email-channel-fundamentals.md,https://help.hellotext.com/email-channel-fundamentals,https://help.hellotext.com/es/fundamentos-canal-correo-electronico,200,200,published_original,900be33309b01075d31a6ee051cd044acfbeb21e1f8ceeb6000dca1639543527,b42661bd46208829a742e5bdfb1d51435ecc891e4ece96e097e71ed241fd0509
numbers/exclusive-short-codes.md,_i18n/en/numbers/exclusive-short-codes.md,_i18n/es/numbers/exclusive-short-codes.md,_numbers/exclusive-short-codes.md,https://help.hellotext.com/exclusive-short-codes,https://help.hellotext.com/es/codigos-cortos-exclusivos,200,200,published_original,90aae1c59719ac85315b24a58639352874ee8e2569cd30502d128463452e81c3,93be6755b483e7f5adfbf7a8fe8d6ffbe931427c9fb45b213f52382ab266e313
